com.samsung.shealth.sleep,6100041,2
88.0,52330dd6-12ca-38ee-0235-416eb89e184d.extra_data.json,,,0,,,1591786500000,com.sec.android.app.shealth,1591822268087,1591822268087,UTC-0500,52330dd6-12ca-38ee-0235-416eb89e184d,,1591822200000,,hytsFLPcD3,
86.0,20fb1a55-0015-d5d1-ae0f-b5ff468d1337.extra_data.json,,,0,,,1588322160000,com.sec.android.app.shealth,1588353926731,1588353926731,UTC-0500,20fb1a55-0015-d5d1-ae0f-b5ff468d1337,,1588353720000,,hytsFLPcD3,
85.0,19df81d4-3a46-b18f-d95b-b43ace821664.extra_data.json,,,0,,,1590908820000,com.sec.android.app.shealth,1590949528609,1590949528609,UTC-0500,19df81d4-3a46-b18f-d95b-b43ace821664,,1590949140000,,hytsFLPcD3,
93.0,74a3a21a-71d8-65a6-0895-0de5360dd623.extra_data.json,,,0,,,1564385760000,com.sec.android.app.shealth,1564419889226,1564419889226,UTC-0400,74a3a21a-71d8-65a6-0895-0de5360dd623,,1564419660000,,hytsFLPcD3,
0.0,,,,,,0,1554626400000,com.sec.android.app.shealth,1554662639812,1554662639812,UTC-0600,b08a4fc1-f998-41b0-b5f5-0971eb44e9dd,,1554651000000,,eL5K8TBQJK,
92.0,5ed13374-6c1d-0638-31cc-0d3ba3234a2b.extra_data.json,,,0,,,1592289540000,com.sec.android.app.shealth,1592309052962,1592309052962,UTC-0500,5ed13374-6c1d-0638-31cc-0d3ba3234a2b,,1592308500000,,hytsFLPcD3,
0.0,,,,,,0,1554696000000,com.sec.android.app.shealth,1554743449650,1554743449650,UTC-0400,58b792f2-d6c1-4f2e-826b-32ac51038a8f,,1554724800000,,eL5K8TBQJK,
89.0,449d7909-3b30-2d82-731b-12d65f44f541.extra_data.json,,,0,,,1569528420000,com.sec.android.app.shealth,1569544965385,1569544965385,UTC-0400,449d7909-3b30-2d82-731b-12d65f44f541,,1569544680000,,hytsFLPcD3,
90.0,9a390b30-55ef-8a37-1028-2cdd46507f10.extra_data.json,,,0,,,1588811100000,com.sec.android.app.shealth,1588823005223,1588823005223,UTC-0500,9a390b30-55ef-8a37-1028-2cdd46507f10,,1588822680000,,hytsFLPcD3,
81.0,e9967cc4-911c-3dad-c5a2-a1bf1ad0eeeb.extra_data.json,,,0,,,1575448560000,com.sec.android.app.shealth,1575472607555,1575472607555,UTC-0500,e9967cc4-911c-3dad-c5a2-a1bf1ad0eeeb,,1575471480000,,hytsFLPcD3,
84.0,28e0b8cc-620d-d9e9-d11e-6353aac24528.extra_data.json,,,0,,,1591255740000,com.sec.android.app.shealth,1591280096369,1591280096369,UTC-0500,28e0b8cc-620d-d9e9-d11e-6353aac24528,,1591279740000,,hytsFLPcD3,
89.0,3aff5aa0-4bcc-a21f-6cee-100be2ae83da.extra_data.json,,,0,,,1578735780000,com.sec.android.app.shealth,1578769144433,1578769144433,UTC-0600,3aff5aa0-4bcc-a21f-6cee-100be2ae83da,,1578768480000,,hytsFLPcD3,
87.0,ea9a4ca8-9894-05ca-4f7d-b529f2069aaf.extra_data.json,,,0,,,1578128760000,com.sec.android.app.shealth,1578153132671,1578153132671,UTC-0600,ea9a4ca8-9894-05ca-4f7d-b529f2069aaf,,1578152460000,,hytsFLPcD3,
0.0,,,,,,0,1555568400000,com.sec.android.app.shealth,1555600275230,1555600275230,UTC-0400,5576fea1-bcfd-4019-99f0-4da3c4327218,,1555599000000,,eL5K8TBQJK,
70.0,cdb55dd3-052b-8983-4e67-bcf0a2a92728.extra_data.json,,,0,,,1574610540000,com.sec.android.app.shealth,1574617258469,1574617258469,UTC-0500,cdb55dd3-052b-8983-4e67-bcf0a2a92728,,1574616960000,,hytsFLPcD3,
85.0,7d69dfbe-2d23-94f2-cfd4-c867ea12ee2a.extra_data.json,,,0,,,1589100180000,com.sec.android.app.shealth,1589130958541,1589130958541,UTC-0500,7d69dfbe-2d23-94f2-cfd4-c867ea12ee2a,,1589130660000,,hytsFLPcD3,
89.0,4d7c4203-7e51-9619-187f-9d19cb047962.extra_data.json,,,0,,,1591596120000,com.sec.android.app.shealth,1591619989768,1591619989768,UTC-0500,4d7c4203-7e51-9619-187f-9d19cb047962,,1591619880000,,hytsFLPcD3,
83.0,104c1dee-8ef3-f14c-3f71-103ed248333e.extra_data.json,,,0,,,1566442980000,com.sec.android.app.shealth,1566456255762,1566456255762,UTC-0400,104c1dee-8ef3-f14c-3f71-103ed248333e,,1566456180000,,hytsFLPcD3,
87.0,f0801f39-a188-ce71-d2dd-83ca74b7668d.extra_data.json,,,0,,,1571576220000,com.sec.android.app.shealth,1571583634351,1571583634351,UTC-0400,f0801f39-a188-ce71-d2dd-83ca74b7668d,,1571582640000,,hytsFLPcD3,
91.0,e9f49ec4-aa8e-2623-379b-5d70d5aec3f7.extra_data.json,,,0,,,1578473820000,com.sec.android.app.shealth,1578518134983,1578518134983,UTC-0600,e9f49ec4-aa8e-2623-379b-5d70d5aec3f7,,1578517740000,,hytsFLPcD3,
88.0,68aca06f-25b4-0070-5299-1b19998ff08f.extra_data.json,,,0,,,1576750380000,com.sec.android.app.shealth,1576772672544,1576772672544,UTC-0600,68aca06f-25b4-0070-5299-1b19998ff08f,,1576772520000,,hytsFLPcD3,
80.0,7a576ae8-62c6-1276-0b06-36d4e6bd2a3e.extra_data.json,,,0,,,1589519940000,com.sec.android.app.shealth,1589543487607,1589543487607,UTC-0500,7a576ae8-62c6-1276-0b06-36d4e6bd2a3e,,1589543040000,,hytsFLPcD3,
87.0,c37e3eb8-0607-d7e7-0df7-81eea1b5afe3.extra_data.json,,,0,,,1591868160000,com.sec.android.app.shealth,1591887963727,1591887963727,UTC-0500,c37e3eb8-0607-d7e7-0df7-81eea1b5afe3,,1591887540000,,hytsFLPcD3,
86.0,d589b5f0-aef8-36bc-49b8-2571660682a5.extra_data.json,,,0,,,1572173040000,com.sec.android.app.shealth,1572181981365,1572181981365,UTC-0500,d589b5f0-aef8-36bc-49b8-2571660682a5,,1572181560000,,hytsFLPcD3,
0.0,,,,,,50003,1549441200000,com.sec.android.app.shealth,1549473901293,1549473901293,UTC-0600,b2fca1a7-3b9c-477b-ba21-f1e4a053cab9,,1549458600000,,eL5K8TBQJK,
86.0,b7b151bc-086c-dab7-e6b9-3e50d29378a3.extra_data.json,,,0,,,1590040920000,com.sec.android.app.shealth,1590084678677,1590084678677,UTC-0500,b7b151bc-086c-dab7-e6b9-3e50d29378a3,,1590084360000,,hytsFLPcD3,
84.0,8b6023a3-921e-6194-c55d-7444c015dda5.extra_data.json,,,0,,,1575796140000,com.sec.android.app.shealth,1575824104500,1575824104500,UTC-0500,8b6023a3-921e-6194-c55d-7444c015dda5,,1575823980000,,hytsFLPcD3,
90.0,8b60bd57-3fc5-9529-21a1-3abe97883025.extra_data.json,,,0,,,1592373780000,com.sec.android.app.shealth,1592394981794,1592394981794,UTC-0500,8b60bd57-3fc5-9529-21a1-3abe97883025,,1592394900000,,hytsFLPcD3,
92.0,71582dc0-4a25-a5c3-17f1-d46db2501388.extra_data.json,,,0,,,1572610200000,com.sec.android.app.shealth,1572618657447,1572618657447,UTC-0500,71582dc0-4a25-a5c3-17f1-d46db2501388,,1572618540000,,hytsFLPcD3,
85.0,908496c4-f9f5-6654-df1d-8c320135c731.extra_data.json,,,1,,,1590570240000,com.sec.android.app.shealth,1590592510750,1590592510750,UTC-0500,908496c4-f9f5-6654-df1d-8c320135c731,,1590592080000,,hytsFLPcD3,
91.0,580d10ee-b92b-47c1-9970-ce2238d2dc8c.extra_data.json,,,0,,,1576570560000,com.sec.android.app.shealth,1576596965376,1576596965376,UTC-0600,580d10ee-b92b-47c1-9970-ce2238d2dc8c,,1576595820000,,hytsFLPcD3,
88.0,aaf4eec2-4e04-4531-c7f4-f65c69c5a0bc.extra_data.json,,,0,,,1575875040000,com.sec.android.app.shealth,1575893144404,1575893144404,UTC-0500,aaf4eec2-4e04-4531-c7f4-f65c69c5a0bc,,1575892800000,,hytsFLPcD3,
84.0,044652d7-7293-d0ef-9a2e-d96c40edb174.extra_data.json,,,0,,,1573024860000,com.sec.android.app.shealth,1573050874501,1573050874501,UTC-0500,044652d7-7293-d0ef-9a2e-d96c40edb174,,1573050660000,,hytsFLPcD3,
92.0,5dfd38a4-4841-3dd6-4858-98895c6bb87b.extra_data.json,,,0,,,1565333280000,com.sec.android.app.shealth,1565359857601,1565359857601,UTC-0400,5dfd38a4-4841-3dd6-4858-98895c6bb87b,,1565359500000,,hytsFLPcD3,
82.0,d5c13e78-1792-b760-f226-6e9cf2af4274.extra_data.json,,,0,,,1574499480000,com.sec.android.app.shealth,1574527506688,1574527506688,UTC-0500,d5c13e78-1792-b760-f226-6e9cf2af4274,,1574526480000,,hytsFLPcD3,
89.0,b6a78a55-13f0-e599-fd7d-b24116bb84f1.extra_data.json,,,0,,,1565673840000,com.sec.android.app.shealth,1565694602318,1565694602318,UTC-0400,b6a78a55-13f0-e599-fd7d-b24116bb84f1,,1565694540000,,hytsFLPcD3,
85.0,e8ad0e20-911f-f79d-ccb0-3369e276e33c.extra_data.json,,,0,,,1576049520000,com.sec.android.app.shealth,1576073366297,1576073366297,UTC-0500,e8ad0e20-911f-f79d-ccb0-3369e276e33c,,1576073040000,,hytsFLPcD3,
88.0,c0887a8b-de17-424c-7c84-ad4ab0a9a0f3.extra_data.json,,,0,,,1590994380000,com.sec.android.app.shealth,1591012289368,1591012289368,UTC-0500,c0887a8b-de17-424c-7c84-ad4ab0a9a0f3,,1591011840000,,hytsFLPcD3,
84.0,5190306b-66fd-9d5d-a921-0f572dced0ef.extra_data.json,,,0,,,1574413020000,com.sec.android.app.shealth,1574439102715,1574439102715,UTC-0500,5190306b-66fd-9d5d-a921-0f572dced0ef,,1574438820000,,hytsFLPcD3,
86.0,ee667b2e-c6db-04d7-2d48-b4bf2fa06285.extra_data.json,,,0,,,1591347240000,com.sec.android.app.shealth,1591368460907,1591368460907,UTC-0500,ee667b2e-c6db-04d7-2d48-b4bf2fa06285,,1591367580000,,hytsFLPcD3,
78.0,15734519-6cdf-a340-9e47-d3e01aa9aecd.extra_data.json,,,0,,,1573723680000,com.sec.android.app.shealth,1573752392671,1573752392671,UTC-0500,15734519-6cdf-a340-9e47-d3e01aa9aecd,,1573751880000,,hytsFLPcD3,
87.0,148b401d-e3fd-ec2a-5487-ec5c1d31c7ce.extra_data.json,,,0,,,1571376180000,com.sec.android.app.shealth,1571396458592,1571396458592,UTC-0400,148b401d-e3fd-ec2a-5487-ec5c1d31c7ce,,1571396040000,,hytsFLPcD3,
93.0,e37b2b9a-e5c5-9bd2-b8ba-2177ff9c9b26.extra_data.json,,,0,,,1591660500000,com.sec.android.app.shealth,1591675179172,1591675179172,UTC-0500,e37b2b9a-e5c5-9bd2-b8ba-2177ff9c9b26,,1591674000000,,hytsFLPcD3,
88.0,612d60e4-785b-cd27-e3fa-d77e864053ac.extra_data.json,,,0,,,1563706080000,com.sec.android.app.shealth,1563729202173,1563729202173,UTC-0500,612d60e4-785b-cd27-e3fa-d77e864053ac,,1563728940000,,hytsFLPcD3,
87.0,4eda87fe-8790-c2f2-22a3-ec0f2a0c19aa.extra_data.json,,,0,,,1575018240000,com.sec.android.app.shealth,1575050304185,1575050304185,UTC-0500,4eda87fe-8790-c2f2-22a3-ec0f2a0c19aa,,1575049620000,,hytsFLPcD3,
93.0,442900c3-1799-470f-9db1-6ebf33a55daf.extra_data.json,,,0,,,1591944180000,com.sec.android.app.shealth,1591972226381,1591972226381,UTC-0500,442900c3-1799-470f-9db1-6ebf33a55daf,,1591972200000,,hytsFLPcD3,
89.0,1bdb2f1d-8988-4e71-a27b-7423fd1b8d73.extra_data.json,,,0,,,1566282660000,com.sec.android.app.shealth,1566299741862,1566299741862,UTC-0400,1bdb2f1d-8988-4e71-a27b-7423fd1b8d73,,1566299640000,,hytsFLPcD3,
88.0,7bec12c0-9cc0-21ed-6959-fc3d5819b526.extra_data.json,,,0,,,1571986080000,com.sec.android.app.shealth,1572003524720,1572003524720,UTC-0400,7bec12c0-9cc0-21ed-6959-fc3d5819b526,,1572003180000,,hytsFLPcD3,
83.0,5c6a568e-567b-70e6-b89e-bad5ba321e3f.extra_data.json,,,0,,,1572998460000,com.sec.android.app.shealth,1573003757478,1573003757478,UTC-0500,5c6a568e-567b-70e6-b89e-bad5ba321e3f,,1573003560000,,hytsFLPcD3,
71.0,b44f4d4b-ca3a-a91e-97e4-5ab6f0b6ec9e.extra_data.json,,,0,,,1573003800000,com.sec.android.app.shealth,1573009251312,1573009251312,UTC-0500,b44f4d4b-ca3a-a91e-97e4-5ab6f0b6ec9e,,1573009200000,,hytsFLPcD3,
91.0,50952e41-29de-c503-7161-0df4bba44d73.extra_data.json,,,0,,,1576658760000,com.sec.android.app.shealth,1576684493613,1576684493613,UTC-0600,50952e41-29de-c503-7161-0df4bba44d73,,1576683840000,,hytsFLPcD3,
0.0,,,,,,0,1553932800000,com.sec.android.app.shealth,1553965624497,1553965624497,UTC-0600,08d2eba8-6570-4235-99b5-2d551b45d99c,,1553965623282,,eL5K8TBQJK,
83.0,d90924ce-db1a-5d99-ced2-4cdc9e002d99.extra_data.json,,,0,,,1572400980000,com.sec.android.app.shealth,1572405509332,1572405509332,UTC-0500,d90924ce-db1a-5d99-ced2-4cdc9e002d99,,1572405240000,,hytsFLPcD3,
86.0,dd0fe2f8-88de-6d63-6b8b-51ac429cf1b6.extra_data.json,,,0,,,1575194580000,com.sec.android.app.shealth,1575206202357,1575206202357,UTC-0500,dd0fe2f8-88de-6d63-6b8b-51ac429cf1b6,,1575205800000,,hytsFLPcD3,
86.0,45cddea1-54b9-5c87-200e-b6f6f51460b3.extra_data.json,,,0,,,1573460280000,com.sec.android.app.shealth,1573482332435,1573482332435,UTC-0500,45cddea1-54b9-5c87-200e-b6f6f51460b3,,1573482120000,,hytsFLPcD3,
86.0,901bed64-dfe2-1660-9a74-203d8ed0ec34.extra_data.json,,,0,,,1565941500000,com.sec.android.app.shealth,1565954317914,1565954317914,UTC-0400,901bed64-dfe2-1660-9a74-203d8ed0ec34,,1565953980000,,hytsFLPcD3,
83.0,252deb9a-c86a-0860-c4fc-3f701a8cabc2.extra_data.json,,,0,,,1570017000000,com.sec.android.app.shealth,1570020400057,1570020400057,UTC-0400,252deb9a-c86a-0860-c4fc-3f701a8cabc2,,1570020300000,,hytsFLPcD3,
88.0,9fd4cc35-5267-9064-f780-166a91dbd555.extra_data.json,,,0,,,1573975800000,com.sec.android.app.shealth,1574006883761,1574006883761,UTC-0500,9fd4cc35-5267-9064-f780-166a91dbd555,,1574006820000,,hytsFLPcD3,
64.0,7abd2a4c-5abc-17ca-8b8a-5a9180ed1495.extra_data.json,,,0,,,1566602880000,com.sec.android.app.shealth,1566607904400,1566607904400,UTC-0400,7abd2a4c-5abc-17ca-8b8a-5a9180ed1495,,1566607800000,,hytsFLPcD3,
91.0,33f31047-865c-1304-83c0-cf5521703e42.extra_data.json,,,0,,,1578835260000,com.sec.android.app.shealth,1578849768261,1578849768261,UTC-0600,33f31047-865c-1304-83c0-cf5521703e42,,1578849600000,,hytsFLPcD3,
84.0,ca8101d7-f026-1bfc-4e53-fe016f88a531.extra_data.json,,,0,,,1570579620000,com.sec.android.app.shealth,1570586361545,1570586361545,UTC-0400,ca8101d7-f026-1bfc-4e53-fe016f88a531,,1570585800000,,hytsFLPcD3,
81.0,a4bd77a4-0882-02a2-e2d5-4f9b0cde1ab8.extra_data.json,,,0,,,1568130000000,com.sec.android.app.shealth,1568145491714,1568145491714,UTC-0400,a4bd77a4-0882-02a2-e2d5-4f9b0cde1ab8,,1568145420000,,hytsFLPcD3,
81.0,b68b43cc-8acf-344d-9f9f-b1320374f560.extra_data.json,,,0,,,1574672760000,com.sec.android.app.shealth,1574696891167,1574696891167,UTC-0500,b68b43cc-8acf-344d-9f9f-b1320374f560,,1574696700000,,hytsFLPcD3,
78.0,7d9eb8bf-e488-029c-1216-af16e89b1539.extra_data.json,,,0,,,1567240860000,com.sec.android.app.shealth,1567248116006,1567248116006,UTC-0400,7d9eb8bf-e488-029c-1216-af16e89b1539,,1567247040000,,hytsFLPcD3,
88.0,47c273b6-7508-66e1-1470-9b43fc6e4bcf.extra_data.json,,,0,,,1574147100000,com.sec.android.app.shealth,1574162321847,1574162321847,UTC-0500,47c273b6-7508-66e1-1470-9b43fc6e4bcf,,1574161980000,,hytsFLPcD3,
80.0,b81d8859-8063-994f-2b77-e8134d7ba16e.extra_data.json,,,0,,,1572047280000,com.sec.android.app.shealth,1572051615629,1572051615629,UTC-0400,b81d8859-8063-994f-2b77-e8134d7ba16e,,1572051480000,,hytsFLPcD3,
83.0,89e2c30c-5c0b-7ed3-51bb-9a0f2a6bc06f.extra_data.json,,,0,,,1570352460000,com.sec.android.app.shealth,1570373258618,1570373258618,UTC-0400,89e2c30c-5c0b-7ed3-51bb-9a0f2a6bc06f,,1570373040000,,hytsFLPcD3,
85.0,ffcc1344-d2e6-a110-03cb-ba475c217cb5.extra_data.json,,,1,,,1573161300000,com.sec.android.app.shealth,1573168309395,1573168309395,UTC-0500,ffcc1344-d2e6-a110-03cb-ba475c217cb5,,1573168020000,,hytsFLPcD3,
89.0,6961b36b-d9b5-0427-331c-8d8eae929d36.extra_data.json,,,0,,,1571784420000,com.sec.android.app.shealth,1571793342557,1571793342557,UTC-0400,6961b36b-d9b5-0427-331c-8d8eae929d36,,1571792160000,,hytsFLPcD3,
73.0,45e614c7-5135-1918-b06a-7d3137d020d9.extra_data.json,,,0,,,1563655380000,com.sec.android.app.shealth,1563662603343,1563662603343,UTC-0500,45e614c7-5135-1918-b06a-7d3137d020d9,,1563662400000,,hytsFLPcD3,
77.0,8d787d24-d235-9df5-dace-ec12ea36921a.extra_data.json,,,0,,,1568671800000,com.sec.android.app.shealth,1568675583652,1568675583652,UTC-0500,8d787d24-d235-9df5-dace-ec12ea36921a,,1568675460000,,hytsFLPcD3,
86.0,e6bce2ac-949c-08bc-2a97-6532ced24189.extra_data.json,,,0,,,1577098920000,com.sec.android.app.shealth,1577114511453,1577114511453,UTC-0600,e6bce2ac-949c-08bc-2a97-6532ced24189,,1577114460000,,hytsFLPcD3,
88.0,738228ee-626e-52a5-8c37-389e2e486a51.extra_data.json,,,0,,,1569659760000,com.sec.android.app.shealth,1569676051894,1569676051894,UTC-0400,738228ee-626e-52a5-8c37-389e2e486a51,,1569675840000,,hytsFLPcD3,
87.0,cc897643-67ee-bb2c-e4f1-0b2e87bfac49.extra_data.json,,,0,,,1569481620000,com.sec.android.app.shealth,1569496028016,1569496028016,UTC-0400,cc897643-67ee-bb2c-e4f1-0b2e87bfac49,,1569495780000,,hytsFLPcD3,
0.0,,,,,,0,1554965400000,com.sec.android.app.shealth,1555004568170,1555004568170,UTC-0500,c5547151-83a4-45b3-96a5-74b6d11e65fb,,1554986400000,,eL5K8TBQJK,
88.0,706eeaf4-f7df-36c4-de1b-f41dd9d367ad.extra_data.json,,,0,,,1567248120000,com.sec.android.app.shealth,1567283773964,1567283773964,UTC-0400,706eeaf4-f7df-36c4-de1b-f41dd9d367ad,,1567257300000,,hytsFLPcD3,
89.0,7b26e403-0433-b187-903f-69352c112577.extra_data.json,,,0,,,1577694060000,com.sec.android.app.shealth,1577740085883,1577740085883,UTC-0600,7b26e403-0433-b187-903f-69352c112577,,1577739960000,,hytsFLPcD3,
88.0,2fec4cb5-c4ef-05d6-b35b-99983d451dac.extra_data.json,,,0,,,1569045360000,com.sec.android.app.shealth,1569066519659,1569066519659,UTC-0400,2fec4cb5-c4ef-05d6-b35b-99983d451dac,,1569066480000,,hytsFLPcD3,
88.0,3e2577b3-1426-5083-b088-42b37515f65c.extra_data.json,,,0,,,1578051600000,com.sec.android.app.shealth,1578077148624,1578077148624,UTC-0600,3e2577b3-1426-5083-b088-42b37515f65c,,1578076560000,,hytsFLPcD3,
90.0,40d75a20-fb84-22c2-8b93-94d56f375878.extra_data.json,,,0,,,1579074540000,com.sec.android.app.shealth,1579103924499,1579103924499,UTC-0500,40d75a20-fb84-22c2-8b93-94d56f375878,,1579103400000,,hytsFLPcD3,
90.0,74473717-9208-f178-7664-4491509f3744.extra_data.json,,,0,,,1571466480000,com.sec.android.app.shealth,1571488939161,1571488939161,UTC-0400,74473717-9208-f178-7664-4491509f3744,,1571488740000,,hytsFLPcD3,
85.0,d599fff0-cd67-8905-cc28-563624dfe92d.extra_data.json,,,1,,,1575273780000,com.sec.android.app.shealth,1575297828518,1575297828518,UTC-0500,d599fff0-cd67-8905-cc28-563624dfe92d,,1575297660000,,hytsFLPcD3,
88.0,38572671-554a-604e-7252-d920b3b49a91.extra_data.json,,,0,,,1573892880000,com.sec.android.app.shealth,1573917626693,1573917626693,UTC-0500,38572671-554a-604e-7252-d920b3b49a91,,1573916820000,,hytsFLPcD3,
0.0,,,,,,50004,1556005800000,com.sec.android.app.shealth,1556042420679,1556042420679,UTC-0500,92ea0939-7e56-478d-b8db-6890d25cec3f,,1556040000000,,eL5K8TBQJK,
92.0,e759695e-6973-d0e2-cf63-8a5f069f7f6b.extra_data.json,,,0,,,1579761780000,com.sec.android.app.shealth,1579781937539,1579781937539,UTC-0500,e759695e-6973-d0e2-cf63-8a5f069f7f6b,,1579781640000,,hytsFLPcD3,
82.0,584cec16-2c6e-dfa9-ef7f-7cca3e42fa45.extra_data.json,,,0,,,1576225260000,com.sec.android.app.shealth,1576251230627,1576251230627,UTC-0500,584cec16-2c6e-dfa9-ef7f-7cca3e42fa45,,1576251060000,,hytsFLPcD3,
88.0,87d6a15a-3ad4-6cff-f932-05d0d6352f11.extra_data.json,,,0,,,1580276040000,com.sec.android.app.shealth,1580300433850,1580300433850,UTC-0500,87d6a15a-3ad4-6cff-f932-05d0d6352f11,,1580300100000,,hytsFLPcD3,
83.0,b898d913-173a-bcaa-611c-40352d915ba3.extra_data.json,,,0,,,1576311660000,com.sec.android.app.shealth,1576329255045,1576329255045,UTC-0500,b898d913-173a-bcaa-611c-40352d915ba3,,1576329060000,,hytsFLPcD3,
87.0,74f6543b-ae78-f92e-0967-ce85fabcf9c0.extra_data.json,,,0,,,1575182220000,com.sec.android.app.shealth,1575191062083,1575191062083,UTC-0500,74f6543b-ae78-f92e-0967-ce85fabcf9c0,,1575190200000,,hytsFLPcD3,
91.0,18de9df3-5d40-5052-2ecd-ff6242169ce3.extra_data.json,,,0,,,1580974260000,com.sec.android.app.shealth,1580991307555,1580991307555,UTC-0500,18de9df3-5d40-5052-2ecd-ff6242169ce3,,1580990940000,,hytsFLPcD3,
88.0,65c90332-e54f-2354-4fa3-2e54c3fa3b5f.extra_data.json,,,0,,,1578824040000,com.sec.android.app.shealth,1578835195502,1578835195502,UTC-0600,65c90332-e54f-2354-4fa3-2e54c3fa3b5f,,1578834960000,,hytsFLPcD3,
90.0,2bedd37f-c9e6-c2c3-9aca-263ecef4ea58.extra_data.json,,,0,,,1581319140000,com.sec.android.app.shealth,1581337109223,1581337109223,UTC-0500,2bedd37f-c9e6-c2c3-9aca-263ecef4ea58,,1581336960000,,hytsFLPcD3,
87.0,978de870-f294-421b-3638-e9e4479ae020.extra_data.json,,,0,,,1568105100000,com.sec.android.app.shealth,1568115092747,1568115092747,UTC-0400,978de870-f294-421b-3638-e9e4479ae020,,1568115000000,,hytsFLPcD3,
84.0,6bf01c82-abdd-8acc-d779-24c575068c14.extra_data.json,,,0,,,1570692960000,com.sec.android.app.shealth,1570708625625,1570708625625,UTC-0400,6bf01c82-abdd-8acc-d779-24c575068c14,,1570707660000,,hytsFLPcD3,
93.0,1e0b43b0-432c-c1da-65e3-349f91bec6e7.extra_data.json,,,0,,,1581855120000,com.sec.android.app.shealth,1581879688913,1581879688913,UTC-0500,1e0b43b0-432c-c1da-65e3-349f91bec6e7,,1581879600000,,hytsFLPcD3,
0.0,,,,,,50004,1552030800000,com.sec.android.app.shealth,1552064529782,1552064529782,UTC-0600,3626bab0-074e-4219-98ee-66f74eb320ec,,1552050600000,,eL5K8TBQJK,
88.0,366dc7be-5285-6fdb-e631-0e9d325ca7ea.extra_data.json,,,0,,,1582360680000,com.sec.android.app.shealth,1582397371022,1582397371022,UTC-0500,366dc7be-5285-6fdb-e631-0e9d325ca7ea,,1582396800000,,hytsFLPcD3,
75.0,7ee70046-b266-63e1-56b4-81fdafb7a774.extra_data.json,,,0,,,1578705600000,com.sec.android.app.shealth,1578709814633,1578709814633,UTC-0600,7ee70046-b266-63e1-56b4-81fdafb7a774,,1578709680000,,hytsFLPcD3,
85.0,fe4b9610-2193-e4e6-df6c-f4830c6c657c.extra_data.json,,,0,,,1583041860000,com.sec.android.app.shealth,1583078897782,1583078897782,UTC-0500,fe4b9610-2193-e4e6-df6c-f4830c6c657c,,1583078820000,,hytsFLPcD3,
72.0,25444fdd-6581-ac7b-0f52-3fec91649c16.extra_data.json,,,0,,,1571396520000,com.sec.android.app.shealth,1571398595878,1571398595878,UTC-0400,25444fdd-6581-ac7b-0f52-3fec91649c16,,1571398500000,,hytsFLPcD3,
