com.samsung.shealth.sleep,6100041,2
83.0,0f6643b4-f8e6-2d4d-c3eb-b5d27884cc81.extra_data.json,,,0,,,1569318600000,com.sec.android.app.shealth,1569324531678,1569324531678,UTC-0400,0f6643b4-f8e6-2d4d-c3eb-b5d27884cc81,,1569324420000,,hytsFLPcD3,
0.0,,,,,,0,1549180200000,com.sec.android.app.shealth,1549213903050,1549213903050,UTC-0600,e841eba6-132e-4609-bcf1-f294523bbca1,,1549213200000,,eL5K8TBQJK,
93.0,3662afa8-0708-7607-6d4f-ce95fffca283.extra_data.json,,,0,,,1583392740000,com.sec.android.app.shealth,1583409857388,1583409857388,UTC-0500,3662afa8-0708-7607-6d4f-ce95fffca283,,1583409540000,,hytsFLPcD3,
86.0,6b692944-d0f6-7d0c-d155-ac8a42bfc37e.extra_data.json,,,0,,,1570426140000,com.sec.android.app.shealth,1570447350351,1570447350351,UTC-0400,6b692944-d0f6-7d0c-d155-ac8a42bfc37e,,1570446780000,,hytsFLPcD3,
83.0,46050241-eb25-ed0f-3ee9-2beae68ee67e.extra_data.json,,,0,,,1574755560000,com.sec.android.app.shealth,1574771669551,1574771669551,UTC-0500,46050241-eb25-ed0f-3ee9-2beae68ee67e,,1574771340000,,hytsFLPcD3,
78.0,521a9291-7ae0-8a19-a905-b8c78295cddb.extra_data.json,,,0,,,1583641800000,com.sec.android.app.shealth,1583650204119,1583650204119,UTC-0500,521a9291-7ae0-8a19-a905-b8c78295cddb,,1583649900000,,hytsFLPcD3,
90.0,2d1f23dd-35c1-5ccd-aca6-790a0fca132c.extra_data.json,,,0,,,1577355960000,com.sec.android.app.shealth,1577378438359,1577378438359,UTC-0600,2d1f23dd-35c1-5ccd-aca6-790a0fca132c,,1577378280000,,hytsFLPcD3,
87.0,d647ebe0-72a3-f320-f1b0-73b024712c78.extra_data.json,,,0,,,1578643140000,com.sec.android.app.shealth,1578673070669,1578673070669,UTC-0600,d647ebe0-72a3-f320-f1b0-73b024712c78,,1578672780000,,hytsFLPcD3,
86.0,682a86ef-eca0-c80e-5b3e-f780969cef17.extra_data.json,,,0,,,1583910120000,com.sec.android.app.shealth,1583928771581,1583928771581,UTC-0500,682a86ef-eca0-c80e-5b3e-f780969cef17,,1583928540000,,hytsFLPcD3,
88.0,533dc1bb-dbbe-2afd-5383-75ae0b95ba4c.extra_data.json,,,0,,,1565880900000,com.sec.android.app.shealth,1565889079373,1565889079373,UTC-0400,533dc1bb-dbbe-2afd-5383-75ae0b95ba4c,,1565888940000,,hytsFLPcD3,
82.0,6227460a-bcca-dcc7-b761-600c59f05518.extra_data.json,,,0,,,1574846220000,com.sec.android.app.shealth,1574870339062,1574870339062,UTC-0500,6227460a-bcca-dcc7-b761-600c59f05518,,1574870160000,,hytsFLPcD3,
0.0,,,,,,50003,1550648400000,com.sec.android.app.shealth,1550669789937,1550669789937,UTC-0600,32c868a5-15b5-4a02-919a-25ef0d6c1b53,,1550669400000,,eL5K8TBQJK,
85.0,ea668e19-1b2e-c48a-6b89-a50fe4114391.extra_data.json,,,0,,,1573547760000,com.sec.android.app.shealth,1573561776163,1573561776163,UTC-0500,ea668e19-1b2e-c48a-6b89-a50fe4114391,,1573561620000,,hytsFLPcD3,
72.0,fe56f6da-e324-d4bd-6963-e0b169e1bdc5.extra_data.json,,,0,,,1569522900000,com.sec.android.app.shealth,1569528226245,1569528226245,UTC-0400,fe56f6da-e324-d4bd-6963-e0b169e1bdc5,,1569528000000,,hytsFLPcD3,
93.0,99b750d0-5404-26de-5ed7-9a2dc01ec137.extra_data.json,,,0,,,1584642960000,com.sec.android.app.shealth,1584655116543,1584655116543,UTC-0600,99b750d0-5404-26de-5ed7-9a2dc01ec137,,1584654780000,,hytsFLPcD3,
85.0,361bf969-32de-027e-935b-195f42e5d5a3.extra_data.json,,,0,,,1571897280000,com.sec.android.app.shealth,1571917119065,1571917119065,UTC-0400,361bf969-32de-027e-935b-195f42e5d5a3,,1571916960000,,hytsFLPcD3,
57.0,de4639f6-37bd-2951-0682-06cc509bd7f6.extra_data.json,,,0,,,1575482340000,com.sec.android.app.shealth,1575488736427,1575488736427,UTC-0500,de4639f6-37bd-2951-0682-06cc509bd7f6,,1575488460000,,hytsFLPcD3,
92.0,82ab192b-e7ab-14fe-b69c-99f133838227.extra_data.json,,,0,,,1564298640000,com.sec.android.app.shealth,1564320069545,1564320069545,UTC-0400,82ab192b-e7ab-14fe-b69c-99f133838227,,1564319760000,,hytsFLPcD3,
85.0,f7b025ae-ea4e-2186-cf39-ca11fb356db3.extra_data.json,,,0,,,1584990240000,com.sec.android.app.shealth,1585000338684,1585000338684,UTC-0600,f7b025ae-ea4e-2186-cf39-ca11fb356db3,,1584999960000,,hytsFLPcD3,
77.0,b0a1c622-f872-d210-e521-7e3eecd6e880.extra_data.json,,,0,,,1573589520000,com.sec.android.app.shealth,1573595912468,1573595912468,UTC-0500,b0a1c622-f872-d210-e521-7e3eecd6e880,,1573595520000,,hytsFLPcD3,
88.0,3b318f79-da9a-d79e-fa96-9e610dffc25f.extra_data.json,,,0,,,1585477020000,com.sec.android.app.shealth,1585521992648,1585521992648,UTC-0600,3b318f79-da9a-d79e-fa96-9e610dffc25f,,1585494900000,,hytsFLPcD3,
89.0,02448154-e521-5df8-e668-339e1c17d720.extra_data.json,,,0,,,1579254060000,com.sec.android.app.shealth,1579284179101,1579284179101,UTC-0500,02448154-e521-5df8-e668-339e1c17d720,,1579283100000,,hytsFLPcD3,
80.0,eb4c33c0-6dba-100e-3935-7a463b956e16.extra_data.json,,,0,,,1569411840000,com.sec.android.app.shealth,1569417248805,1569417248805,UTC-0400,eb4c33c0-6dba-100e-3935-7a463b956e16,,1569417240000,,hytsFLPcD3,
87.0,f167dfe7-6e56-5adc-d94a-4a3c26f74531.extra_data.json,,,0,,,1585806300000,com.sec.android.app.shealth,1585832319482,1585832319482,UTC-0600,f167dfe7-6e56-5adc-d94a-4a3c26f74531,,1585832040000,,hytsFLPcD3,
92.0,d9b7e1d4-0f1c-3f67-f897-db394f578c97.extra_data.json,,,0,,,1579848600000,com.sec.android.app.shealth,1579868099568,1579868099568,UTC-0500,d9b7e1d4-0f1c-3f67-f897-db394f578c97,,1579867740000,,hytsFLPcD3,
89.0,fc73de9d-6dad-37cd-6b46-4496012e131f.extra_data.json,,,0,,,1586333940000,com.sec.android.app.shealth,1586365501568,1586365501568,UTC-0500,fc73de9d-6dad-37cd-6b46-4496012e131f,,1586365020000,,hytsFLPcD3,
94.0,aa17dfef-d9ab-5488-8a66-8fa806644ccf.extra_data.json,,,0,,,1580457720000,com.sec.android.app.shealth,1580472821040,1580472821040,UTC-0500,aa17dfef-d9ab-5488-8a66-8fa806644ccf,,1580472780000,,hytsFLPcD3,
88.0,aa70632e-a55d-07ec-4cee-ac91631bcf1a.extra_data.json,,,0,,,1564894800000,com.sec.android.app.shealth,1564929372239,1564929372239,UTC-0400,aa70632e-a55d-07ec-4cee-ac91631bcf1a,,1564929240000,,hytsFLPcD3,
85.0,5f1512f2-7d3d-33ca-3abe-316ae1c5993a.extra_data.json,,,0,,,1586743380000,com.sec.android.app.shealth,1586751021764,1586751021764,UTC-0500,5f1512f2-7d3d-33ca-3abe-316ae1c5993a,,1586750520000,,hytsFLPcD3,
78.0,d953c120-d7b4-a240-2ca5-4c27e0fbbb74.extra_data.json,,,0,,,1581020220000,com.sec.android.app.shealth,1581025503230,1581025503230,UTC-0500,d953c120-d7b4-a240-2ca5-4c27e0fbbb74,,1581024480000,,hytsFLPcD3,
92.0,06c2e796-a465-d695-bd50-285e47432384.extra_data.json,,,0,,,1587106260000,com.sec.android.app.shealth,1587125086498,1587125086498,UTC-0500,06c2e796-a465-d695-bd50-285e47432384,,1587124740000,,hytsFLPcD3,
56.0,a5b2979d-7c8d-a7ae-3ea0-727c76b93ecf.extra_data.json,,,0,,,1575943860000,com.sec.android.app.shealth,1575948636211,1575948636211,UTC-0500,a5b2979d-7c8d-a7ae-3ea0-727c76b93ecf,,1575948300000,,hytsFLPcD3,
91.0,90995ef6-dda2-3963-f889-c4c3b8fcf7a8.extra_data.json,,,0,,,1581398640000,com.sec.android.app.shealth,1581423576586,1581423576586,UTC-0500,90995ef6-dda2-3963-f889-c4c3b8fcf7a8,,1581423360000,,hytsFLPcD3,
89.0,e8d5aca4-0306-8944-2adb-17d363ba1985.extra_data.json,,,0,,,1587453540000,com.sec.android.app.shealth,1587470660361,1587470660361,UTC-0500,e8d5aca4-0306-8944-2adb-17d363ba1985,,1587470280000,,hytsFLPcD3,
88.0,5b681992-5871-55a1-4131-0e3ba9d42b5a.extra_data.json,,,0,,,1581928080000,com.sec.android.app.shealth,1581942236672,1581942236672,UTC-0500,5b681992-5871-55a1-4131-0e3ba9d42b5a,,1581942000000,,hytsFLPcD3,
89.0,1d4b8524-d5fe-28ed-fa11-5556496a0966.extra_data.json,,,0,,,1587883920000,com.sec.android.app.shealth,1587917377098,1587917377098,UTC-0500,1d4b8524-d5fe-28ed-fa11-5556496a0966,,1587916980000,,hytsFLPcD3,
91.0,576ebfb2-d2d1-df4c-6904-0bddfa9744e1.extra_data.json,,,0,,,1579339200000,com.sec.android.app.shealth,1579375842067,1579375842067,UTC-0500,576ebfb2-d2d1-df4c-6904-0bddfa9744e1,,1579374780000,,hytsFLPcD3,
81.0,dd563833-2de6-9e16-708d-2c37c1511fe4.extra_data.json,,,0,,,1582439820000,com.sec.android.app.shealth,1582473864596,1582473864596,UTC-0500,dd563833-2de6-9e16-708d-2c37c1511fe4,,1582473420000,,hytsFLPcD3,
89.0,16a9f69e-26d2-0535-48ae-016a9a95d829.extra_data.json,,,0,,,1588415760000,com.sec.android.app.shealth,1588441481933,1588441481933,UTC-0500,16a9f69e-26d2-0535-48ae-016a9a95d829,,1588440420000,,hytsFLPcD3,
90.0,a099ae75-42db-c0d6-e612-fcbf9b7a04d1.extra_data.json,,,0,,,1579941180000,com.sec.android.app.shealth,1579969774890,1579969774890,UTC-0500,a099ae75-42db-c0d6-e612-fcbf9b7a04d1,,1579969020000,,hytsFLPcD3,
92.0,f592ac20-f4b0-9aeb-1cea-f6d11bafaa12.extra_data.json,,,0,,,1580548020000,com.sec.android.app.shealth,1580568211595,1580568211595,UTC-0600,f592ac20-f4b0-9aeb-1cea-f6d11bafaa12,,1580567940000,,hytsFLPcD3,
91.0,202873a0-7455-fd88-38b8-7c16319661ce.extra_data.json,,,0,,,1583128200000,com.sec.android.app.shealth,1583133303322,1583133303322,UTC-0500,202873a0-7455-fd88-38b8-7c16319661ce,,1583132400000,,hytsFLPcD3,
85.0,254f18d9-53b1-13b9-f7b2-d8541736a4aa.extra_data.json,,,0,,,1588839600000,com.sec.android.app.shealth,1588860012295,1588860012295,UTC-0500,254f18d9-53b1-13b9-f7b2-d8541736a4aa,,1588859640000,,hytsFLPcD3,
90.0,bf10188b-0aba-07dd-e1ea-3a498c2b21dd.extra_data.json,,,0,,,1583453460000,com.sec.android.app.shealth,1583463255505,1583463255505,UTC-0500,bf10188b-0aba-07dd-e1ea-3a498c2b21dd,,1583463000000,,hytsFLPcD3,
91.0,e864e486-baa8-76ef-4d9d-fec575f4df79.extra_data.json,,,0,,,1581060540000,com.sec.android.app.shealth,1581078378767,1581078378767,UTC-0500,e864e486-baa8-76ef-4d9d-fec575f4df79,,1581078180000,,hytsFLPcD3,
88.0,ca57ec94-dcff-dbb2-bcb0-7ddcdcba2fdc.extra_data.json,,,0,,,1583655720000,com.sec.android.app.shealth,1583675058557,1583675058557,UTC-0500,ca57ec94-dcff-dbb2-bcb0-7ddcdcba2fdc,,1583674860000,,hytsFLPcD3,
91.0,839b386b-13d4-b313-a0ad-cc04ae8586af.extra_data.json,,,0,,,1581493020000,com.sec.android.app.shealth,1581511313548,1581511313548,UTC-0500,839b386b-13d4-b313-a0ad-cc04ae8586af,,1581511020000,,hytsFLPcD3,
90.0,c3084db4-73e9-b882-a4fc-345ef6995e8e.extra_data.json,,,0,,,1589183700000,com.sec.android.app.shealth,1589198930302,1589198930302,UTC-0500,c3084db4-73e9-b882-a4fc-345ef6995e8e,,1589198280000,,hytsFLPcD3,
89.0,3fb5ea19-620b-75c7-756a-048814772564.extra_data.json,,,0,,,1584084300000,com.sec.android.app.shealth,1584102915983,1584102915983,UTC-0500,3fb5ea19-620b-75c7-756a-048814772564,,1584101520000,,hytsFLPcD3,
89.0,07c7ef20-1989-2caf-cd14-82a2f42a77ab.extra_data.json,,,0,,,1582006860000,com.sec.android.app.shealth,1582028075650,1582028075650,UTC-0500,07c7ef20-1989-2caf-cd14-82a2f42a77ab,,1582027800000,,hytsFLPcD3,
89.0,d4270875-2115-6e49-16f7-eaddb69e2d1c.extra_data.json,,,0,,,1584685200000,com.sec.android.app.shealth,1584714304265,1584714304265,UTC-0600,d4270875-2115-6e49-16f7-eaddb69e2d1c,,1584714000000,,hytsFLPcD3,
90.0,ed0c476d-b2ef-fbf0-a0e9-fc88ee185461.extra_data.json,,,0,,,1582612080000,com.sec.android.app.shealth,1582633472669,1582633472669,UTC-0500,ed0c476d-b2ef-fbf0-a0e9-fc88ee185461,,1582633320000,,hytsFLPcD3,
88.0,4244df08-67ca-66c4-9018-ea5a968262b8.extra_data.json,,,0,,,1589609100000,com.sec.android.app.shealth,1589645375052,1589645375052,UTC-0500,4244df08-67ca-66c4-9018-ea5a968262b8,,1589644920000,,hytsFLPcD3,
90.0,3ae100a0-e4cd-5c50-c491-34f48b8eae6d.extra_data.json,,,0,,,1585037700000,com.sec.android.app.shealth,1585054469320,1585054469320,UTC-0600,3ae100a0-e4cd-5c50-c491-34f48b8eae6d,,1585054140000,,hytsFLPcD3,
87.0,9a037bdd-8b7a-a1d7-fb7d-94917d9c5168.extra_data.json,,,0,,,1583132460000,com.sec.android.app.shealth,1583152433630,1583152433630,UTC-0500,9a037bdd-8b7a-a1d7-fb7d-94917d9c5168,,1583151960000,,hytsFLPcD3,
90.0,ff5ad12b-19a7-7cef-c8ed-176703d44839.extra_data.json,,,0,,,1585561020000,com.sec.android.app.shealth,1585573421820,1585573421820,UTC-0600,ff5ad12b-19a7-7cef-c8ed-176703d44839,,1585573140000,,hytsFLPcD3,
94.0,241b0bd9-13d2-cbb2-ce39-4330e65bc5bd.extra_data.json,,,0,,,1583566260000,com.sec.android.app.shealth,1583583035762,1583583035762,UTC-0500,241b0bd9-13d2-cbb2-ce39-4330e65bc5bd,,1583582760000,,hytsFLPcD3,
85.0,9c4cbf1c-ec98-a109-a568-9c546065eaac.extra_data.json,,,0,,,1590132840000,com.sec.android.app.shealth,1590164401669,1590164401669,UTC-0500,9c4cbf1c-ec98-a109-a568-9c546065eaac,,1590164040000,,hytsFLPcD3,
77.0,39a1fefd-3ebb-e90e-9633-ac647acee778.extra_data.json,,,0,,,1585907340000,com.sec.android.app.shealth,1585930193273,1585930193273,UTC-0600,39a1fefd-3ebb-e90e-9633-ac647acee778,,1585929540000,,hytsFLPcD3,
89.0,936cdbf1-1681-78f6-e861-8337bec9af16.extra_data.json,,,0,,,1583679240000,com.sec.android.app.shealth,1583684759494,1583684759494,UTC-0500,936cdbf1-1681-78f6-e861-8337bec9af16,,1583684280000,,hytsFLPcD3,
87.0,c1b512fc-595b-29b7-c050-1b8f2a67a6fb.extra_data.json,,,0,,,1586426520000,com.sec.android.app.shealth,1586450639682,1586450639682,UTC-0500,c1b512fc-595b-29b7-c050-1b8f2a67a6fb,,1586450280000,,hytsFLPcD3,
91.0,ca0c815b-fd76-6876-b89f-f178228679f9.extra_data.json,,,0,,,1584254700000,com.sec.android.app.shealth,1584279097963,1584279097963,UTC-0500,ca0c815b-fd76-6876-b89f-f178228679f9,,1584278700000,,hytsFLPcD3,
86.0,6ddba513-8951-355b-2c03-10305ec6d76f.extra_data.json,,,0,,,1590646380000,com.sec.android.app.shealth,1590679777347,1590679777347,UTC-0500,6ddba513-8951-355b-2c03-10305ec6d76f,,1590679320000,,hytsFLPcD3,
90.0,4934d8de-244a-9d2c-9d22-3237bbbeceb4.extra_data.json,,,0,,,1586765820000,com.sec.android.app.shealth,1586779247502,1586779247502,UTC-0500,4934d8de-244a-9d2c-9d22-3237bbbeceb4,,1586778840000,,hytsFLPcD3,
87.0,28a8c057-8fc1-a91c-348c-1d5a8c69c818.extra_data.json,,,0,,,1584747360000,com.sec.android.app.shealth,1584762643360,1584762643360,UTC-0600,28a8c057-8fc1-a91c-348c-1d5a8c69c818,,1584762300000,,hytsFLPcD3,
91.0,a9a1a79a-020f-9623-7d51-448398f37c6a.extra_data.json,,,0,,,1587234360000,com.sec.android.app.shealth,1587244400526,1587244400526,UTC-0500,a9a1a79a-020f-9623-7d51-448398f37c6a,,1587244080000,,hytsFLPcD3,
91.0,65bd1419-eab7-f560-fbaa-f233125a3523.extra_data.json,,,0,,,1585116060000,com.sec.android.app.shealth,1585139483673,1585139483673,UTC-0600,65bd1419-eab7-f560-fbaa-f233125a3523,,1585139400000,,hytsFLPcD3,
93.0,6b811a15-77b4-577c-9d8c-3faba9296222.extra_data.json,,,0,,,1591049220000,com.sec.android.app.shealth,1591060481134,1591060481134,UTC-0500,6b811a15-77b4-577c-9d8c-3faba9296222,,1591059420000,,hytsFLPcD3,
89.0,fddc7e99-ccaf-c387-9e21-47de236f219f.extra_data.json,,,0,,,1585588200000,com.sec.android.app.shealth,1585594192790,1585594192790,UTC-0600,fddc7e99-ccaf-c387-9e21-47de236f219f,,1585593780000,,hytsFLPcD3,
88.0,9964397c-a2b5-15fd-0cc1-e698390b16a4.extra_data.json,,,0,,,1587536040000,com.sec.android.app.shealth,1587557002924,1587557002924,UTC-0500,9964397c-a2b5-15fd-0cc1-e698390b16a4,,1587556320000,,hytsFLPcD3,
84.0,fa5b5896-e426-5c86-52fb-ca243d14a6dc.extra_data.json,,,0,,,1591383540000,com.sec.android.app.shealth,1591391190508,1591391190508,UTC-0500,fa5b5896-e426-5c86-52fb-ca243d14a6dc,,1591390860000,,hytsFLPcD3,
90.0,21e1d8f7-732f-607c-ebc6-7cc9cf2baf88.extra_data.json,,,0,,,1585988820000,com.sec.android.app.shealth,1586020499678,1586020499678,UTC-0600,21e1d8f7-732f-607c-ebc6-7cc9cf2baf88,,1586020260000,,hytsFLPcD3,
83.0,65c875e7-33be-46ab-2bc8-85d755cad68b.extra_data.json,,,0,,,1587970920000,com.sec.android.app.shealth,1587988799571,1587988799571,UTC-0500,65c875e7-33be-46ab-2bc8-85d755cad68b,,1587988440000,,hytsFLPcD3,
93.0,53504dd0-7800-5cb0-c6b8-cfd1f5c6c1ec.extra_data.json,,,0,,,1586452140000,com.sec.android.app.shealth,1586466821530,1586466821530,UTC-0500,53504dd0-7800-5cb0-c6b8-cfd1f5c6c1ec,,1586466420000,,hytsFLPcD3,
85.0,ca8d2686-8549-716e-96ea-b9c1fff1002d.extra_data.json,,,0,,,1588486980000,com.sec.android.app.shealth,1588524223609,1588524223609,UTC-0500,ca8d2686-8549-716e-96ea-b9c1fff1002d,,1588523940000,,hytsFLPcD3,
93.0,2009830b-2332-ecf6-ffb3-90724138f7fd.extra_data.json,,,0,,,1591699320000,com.sec.android.app.shealth,1591707875548,1591707875548,UTC-0500,2009830b-2332-ecf6-ffb3-90724138f7fd,,1591707540000,,hytsFLPcD3,
90.0,eabd94c0-ea5d-2f9e-9285-a82b926b120e.extra_data.json,,,0,,,1586794980000,com.sec.android.app.shealth,1586808829528,1586808829528,UTC-0500,eabd94c0-ea5d-2f9e-9285-a82b926b120e,,1586808720000,,hytsFLPcD3,
89.0,e861e637-a0e4-8131-f845-8c93dc2e9436.extra_data.json,,,0,,,1588923540000,com.sec.android.app.shealth,1588939734395,1588939734395,UTC-0500,e861e637-a0e4-8131-f845-8c93dc2e9436,,1588938540000,,hytsFLPcD3,
85.0,f45623c4-29d8-1a72-cb31-4903f517041b.extra_data.json,,,0,,,1587285060000,com.sec.android.app.shealth,1587318212362,1587318212362,UTC-0500,f45623c4-29d8-1a72-cb31-4903f517041b,,1587318060000,,hytsFLPcD3,
87.0,d17952bd-f70e-9228-54c8-f57282ac1b4e.extra_data.json,,,0,,,1589214900000,com.sec.android.app.shealth,1589229087626,1589229087626,UTC-0500,d17952bd-f70e-9228-54c8-f57282ac1b4e,,1589228700000,,hytsFLPcD3,
81.0,acfa35ce-d24b-72bd-dc40-57305194b645.extra_data.json,,,0,,,1591972560000,com.sec.android.app.shealth,1591988078694,1591988078694,UTC-0500,acfa35ce-d24b-72bd-dc40-57305194b645,,1591987740000,,hytsFLPcD3,
86.0,869f826d-5bec-051b-3a63-05481963a2d8.extra_data.json,,,0,,,1587625860000,com.sec.android.app.shealth,1587650307084,1587650307084,UTC-0500,869f826d-5bec-051b-3a63-05481963a2d8,,1587650100000,,hytsFLPcD3,
86.0,c62d9bed-eb5b-87b6-3973-10f13e1bb7e2.extra_data.json,,,0,,,1588047060000,com.sec.android.app.shealth,1588080763752,1588080763752,UTC-0500,c62d9bed-eb5b-87b6-3973-10f13e1bb7e2,,1588080600000,,hytsFLPcD3,
85.0,8d26b33e-2c2b-69e7-331a-c9de13692feb.extra_data.json,,,0,,,1589697840000,com.sec.android.app.shealth,1589731566580,1589731566580,UTC-0500,8d26b33e-2c2b-69e7-331a-c9de13692feb,,1589731560000,,hytsFLPcD3,
85.0,2dfb88c5-e79c-3cb4-2151-1214d4378c77.extra_data.json,,,0,,,1588580340000,com.sec.android.app.shealth,1588593273272,1588593273272,UTC-0500,2dfb88c5-e79c-3cb4-2151-1214d4378c77,,1588592940000,,hytsFLPcD3,
83.0,57e72874-8d40-2841-e3f5-926f80e19fd1.extra_data.json,,,0,,,1590226020000,com.sec.android.app.shealth,1590252524454,1590252524454,UTC-0500,57e72874-8d40-2841-e3f5-926f80e19fd1,,1590252240000,,hytsFLPcD3,
88.0,ab9768bb-8ad0-ee6a-88a4-a7a66f662e9e.extra_data.json,,,0,,,1588964760000,com.sec.android.app.shealth,1588969228594,1588969228594,UTC-0500,ab9768bb-8ad0-ee6a-88a4-a7a66f662e9e,,1588968960000,,hytsFLPcD3,
83.0,696921d1-d2f8-f042-51e7-dc157dbd08cf.extra_data.json,,,0,,,1590737700000,com.sec.android.app.shealth,1590766910639,1590766910639,UTC-0500,696921d1-d2f8-f042-51e7-dc157dbd08cf,,1590766800000,,hytsFLPcD3,
83.0,380e5208-3447-dbff-48d6-03e20917db78.extra_data.json,,,0,,,1589270160000,com.sec.android.app.shealth,1589292914314,1589292914314,UTC-0500,380e5208-3447-dbff-48d6-03e20917db78,,1589291760000,,hytsFLPcD3,
85.0,b5b8fe7e-d8f6-b694-5cf7-804db8b3ba83.extra_data.json,,,0,,,1591085400000,com.sec.android.app.shealth,1591116075929,1591116075929,UTC-0500,b5b8fe7e-d8f6-b694-5cf7-804db8b3ba83,,1591115820000,,hytsFLPcD3,
86.0,1269df23-cb0d-7586-914f-9f27b9832b58.extra_data.json,,,1,,,1591439640000,com.sec.android.app.shealth,1591467778917,1591467778917,UTC-0500,1269df23-cb0d-7586-914f-9f27b9832b58,,1591467720000,,hytsFLPcD3,
89.0,af736e0f-84ef-f9fe-0671-1fe416ffa7b9.extra_data.json,,,0,,,1591708140000,com.sec.android.app.shealth,1591713729543,1591713729543,UTC-0500,af736e0f-84ef-f9fe-0671-1fe416ffa7b9,,1591712580000,,hytsFLPcD3,
86.0,36dd3a89-4aa2-3042-c268-a2f9af883b7a.extra_data.json,,,0,,,1589782080000,com.sec.android.app.shealth,1589802940539,1589802940539,UTC-0500,36dd3a89-4aa2-3042-c268-a2f9af883b7a,,1589802660000,,hytsFLPcD3,
92.0,fd6aad2e-b7ef-0c9e-a34c-2a4bfb0292f8.extra_data.json,,,0,,,1592041260000,com.sec.android.app.shealth,1592059637067,1592059637067,UTC-0500,fd6aad2e-b7ef-0c9e-a34c-2a4bfb0292f8,,1592059500000,,hytsFLPcD3,
85.0,02ff951f-2276-27ab-1751-fc1531382bd3.extra_data.json,,,0,,,1590303540000,com.sec.android.app.shealth,1590336112634,1590336112634,UTC-0500,02ff951f-2276-27ab-1751-fc1531382bd3,,1590335760000,,hytsFLPcD3,
79.0,bd9db661-2ef7-6e71-26ca-44b689c648ad.extra_data.json,,,0,,,1590767160000,com.sec.android.app.shealth,1590779908801,1590779908801,UTC-0500,bd9db661-2ef7-6e71-26ca-44b689c648ad,,1590779700000,,hytsFLPcD3,
94.0,af7afdc8-c7dd-7b67-dd1d-37129a6a4b9d.extra_data.json,,,0,,,1591173960000,com.sec.android.app.shealth,1591186348582,1591186348582,UTC-0500,af7afdc8-c7dd-7b67-dd1d-37129a6a4b9d,,1591185300000,,hytsFLPcD3,
92.0,b159fdbf-29cd-62c6-2d45-207afd41c0cf.extra_data.json,,,0,,,1591514940000,com.sec.android.app.shealth,1591535081312,1591535081312,UTC-0500,b159fdbf-29cd-62c6-2d45-207afd41c0cf,,1591534740000,,hytsFLPcD3,
87.0,bf0288c7-28a1-27c8-e0b2-891fdf7d8d8f.extra_data.json,,,0,,,1591757220000,com.sec.android.app.shealth,1591762128186,1591762128186,UTC-0500,bf0288c7-28a1-27c8-e0b2-891fdf7d8d8f,,1591761840000,,hytsFLPcD3,
92.0,19007573-b101-1e99-efb2-b9285d333169.extra_data.json,,,1,,,1592115180000,com.sec.android.app.shealth,1592132919489,1592132919489,UTC-0500,19007573-b101-1e99-efb2-b9285d333169,,1592132640000,,hytsFLPcD3,
